Id,Predicted
156403,1158800.0
35218,283033.33
141423,354550.0
47464,358988.8
127409,413466.57
27585,292300.0
149201,455757.92
155475,443500.0
170932,681400.0
10455,428598.8
95370,414941.4
42083,308780.0
178750,629411.67
95817,423157.14
185103,508550.0
91344,396750.0
126938,374388.8
78038,414600.0
52280,346500.0
179162,550000.0
96003,794544.0
85388,463350.0
92637,413457.14
143087,423900.0
72135,359500.0
91484,376800.0
144218,619588.8
76044,409866.67
158190,507466.67
96507,424644.4
6705,331750.0
24501,370028.33
67101,712100.0
62701,509250.0
129276,494555.47
34584,330361.67
72995,448500.0
95778,451600.0
31904,290294.4
53087,275050.0
72875,728200.0
169361,594600.0
69823,687900.0
155875,464950.0
148910,443300.0
183784,638500.0
158592,549650.0
34950,215597.13
102324,527466.67
179656,612744.4
172192,393500.0
119256,396700.0
151081,562400.0
20717,325050.0
56187,406558.33
93717,372700.0
170231,523500.0
3855,329611.93
153326,549827.7
147929,370800.0
20729,286600.0
162894,540975.0
59960,317700.0
90839,443700.0
45201,296400.0
179738,547200.0
63921,385336.7
181126,595549.87
96926,433740.0
22722,259616.67
1435,299300.0
52516,411466.67
96049,626493.33
161266,484200.0
154209,828700.0
135762,382600.0
1529,379000.0
156025,509500.0
34939,249500.0
44952,280960.0
79234,561700.0
13952,317783.33
141072,357120.0
17482,296566.67
164983,739500.0
54724,340700.0
41790,333235.0
162117,399966.67
7657,300166.67
116600,484000.0
22626,244100.0
180058,687570.5
94539,385700.0
180194,687800.0
102051,455780.0
154062,410200.0
107481,402200.0
41485,266330.0
66361,448400.0
49212,310600.0
80296,717000.0
88908,384875.0
79243,485300.0
68255,597055.47
20773,278300.0
213,311400.0
17870,317288.8
19488,393603.33
134002,358500.0
113888,406500.0
66570,634480.47
127580,418075.0
54792,418700.0
130547,330500.0
118012,512460.0
119972,421300.0
155497,584488.8
68490,456525.0
120117,419100.0
150330,353400.0
39377,354100.0
51198,352005.6
126900,455666.67
19501,406200.0
185254,806000.0
121539,443500.0
48639,342160.0
130185,519566.67
162774,396883.33
141097,598600.0
120053,385500.0
117092,458844.0
97149,434150.0
129821,513588.8
160192,479314.29
36992,262500.0
129150,512550.0
48895,316000.0
34059,623800.0
80555,429520.0
179383,655709.87
5441,332066.67
121642,452150.0
86158,410500.0
35519,270533.33
61508,450916.27
135009,478900.0
85569,364200.0
121430,506944.0
80640,366650.0
118924,426300.0
5765,265700.0
83504,666508.8
76895,354800.0
50203,375388.8
182369,632000.0
22486,359833.33
147624,868757.14
115978,477500.0
47483,304725.0
112962,371668.8
46307,393000.0
31910,346500.0
142300,836000.0
35436,423560.0
91775,366550.0
106054,746200.0
105379,449300.0
122784,571500.0
66398,545532.8
113473,419853.28
15483,323086.67
96984,447083.33
33808,283000.0
93857,316480.0
132978,527600.0
127344,458500.0
8792,328700.0
39141,594800.0
137286,442700.0
51994,332983.33
43852,444296.4
11249,413700.0
39656,423997.6
18216,354800.0
70705,908900.0
13860,378400.0
19240,346200.0
54756,330600.0
112966,457800.0
115776,289300.0
176127,587177.6
126101,854450.0
116728,453691.67
97501,541366.67
65139,449800.0
19672,338633.33
90948,378188.8
122085,414800.0
84267,773777.6
175341,531500.0
7582,289528.8
160159,422486.9
124487,407600.0
82235,390200.0
119961,387125.0
129953,414000.0
161495,678000.0
94672,652044.27
73269,419800.0
162729,423466.67
146115,516577.6
46838,214050.0
115279,439900.0
105200,342200.0
163386,562755.95
185879,758500.0
17577,273383.33
183648,535750.0
5853,317900.0
137305,422741.67
69550,434421.4
135392,631505.47
160783,497174.29
173963,402400.0
143430,485100.0
15718,310716.67
21041,381058.33
114372,543000.0
21544,412523.33
160409,403250.0
90030,437100.0
72429,439000.0
1842,202300.0
179577,640500.0
131092,409160.0
165756,401088.8
119167,403600.0
60333,358600.0
137228,420062.93
153525,652398.0
89730,345775.0
139196,328300.0
98194,395525.0
36034,301500.0
150836,605300.0
114041,395472.0
14494,388800.0
173130,520300.0
127819,418800.0
159751,503305.2
138367,464700.0
93312,655577.6
83970,464580.0
18696,328400.0
36191,306638.8
76267,376566.67
134099,517000.0
93100,411116.67
55119,536800.0
36130,388177.6
89585,503168.8
113673,347900.0
39756,385808.33
48643,366000.0
41961,272188.8
13747,278733.33
96969,446533.83
113943,370600.0
123134,677536.67
139058,446500.0
82257,427277.6
136075,371100.0
137615,435738.8
90373,387450.0
91233,304600.0
92044,364950.0
107730,405800.0
170617,575655.47
125746,411872.72
16531,263383.33
46203,278894.4
51883,328400.0
100013,392100.0
104100,453042.86
57965,369250.0
66906,326421.6
80711,500000.0
162092,565038.8
63996,712200.0
131279,512388.8
92979,351340.0
154767,479680.0
172333,483000.0
184731,550000.0
125452,423060.0
82237,399950.0
80802,378626.3
33689,353700.0
147140,441200.0
94883,424300.0
139347,399950.0
141998,462180.0
62192,339250.0
135519,519400.0
156295,423816.67
102923,696180.0
119955,427866.67
180176,708244.0
123033,399944.0
130759,717600.0
174735,540735.47
17076,332259.2
18241,483077.76
163559,454604.17
174245,583300.0
21111,396458.33
73941,661625.0
40189,278838.8
105615,389366.67
40055,367688.8
124639,464800.0
21050,390225.0
52361,271100.0
42021,391230.0
115208,287000.0
96613,715865.71
115336,339955.47
98521,320800.0
51443,325200.0
152789,532029.6
92697,537616.67
396,257000.0
88710,473900.0
56459,396100.0
22071,364700.0
153847,576580.0
102887,812471.96
20471,388038.8
126723,418888.8
26542,285166.67
33179,294380.0
69114,575780.0
74659,372083.33
169817,639572.13
10424,344836.67
156531,440300.0
48479,416000.0
77471,285500.0
133897,338800.0
36669,345500.0
92808,685813.6
180396,633188.8
106941,361500.0
92453,365938.8
172648,635050.0
35241,317000.0
99903,554400.0
180314,536850.0
9925,302398.8
89270,952334.32
151507,403400.0
64945,428511.67
67795,735833.2
22891,325400.0
53983,494688.8
20816,293000.0
42492,349600.0
29308,384608.8
123548,474000.0
156225,364413.38
173093,658910.4
126363,398200.0
1532,270250.0
178143,740299.2
115121,323688.8
166339,492000.0
12647,317750.0
28284,637908.8
156348,406716.67
94807,385920.0
58302,384600.0
41916,290400.0
98002,585350.0
21509,486883.09
171236,506300.0
117645,408050.0
164907,628050.0
10556,324500.0
821,278600.0
153667,422400.0
99786,444800.0
37544,424900.0
66778,391100.0
118079,384100.0
65301,371325.0
78159,483500.0
99209,310000.0
55175,257527.73
178387,552900.0
259,287110.0
23755,365600.0
28925,315600.0
183661,599000.0
104023,395900.0
147584,618377.6
179480,626700.0
989,207750.0
82137,794088.8
79343,450800.0
52881,401000.0
157796,354900.0
60694,301679.2
163246,531875.0
7589,284000.0
168271,520888.0
95096,565800.0
5678,276550.0
11132,351000.0
5872,237800.0
114547,296400.0
123744,365100.0
157196,374700.0
92067,403400.0
53497,303500.0
176593,522500.0
40592,347900.0
154890,456300.0
66229,341929.6
93621,374280.0
90965,330000.0
36892,285460.0
182143,582900.0
90218,607608.3
76890,321548.0
179630,551800.0
7252,384277.6
20036,371750.0
59665,460600.0
49560,286300.0
106052,753100.0
185967,814400.0
100388,672600.0
71240,351040.0
132758,341400.0
126882,392700.0
15798,389300.0
84263,705000.0
84359,401316.67
142925,493088.8
95769,461100.0
150795,477700.0
74126,925038.8
49460,352600.0
152031,424800.0
16817,333950.0
23002,324740.0
14366,336388.8
138290,488900.0
85301,318466.67
55502,603820.0
117067,448877.6
132226,456100.0
44204,380100.0
59721,372200.0
82069,709500.0
27519,270700.0
175062,595248.8
7856,441000.0
50179,303800.0
35488,309300.0
101243,489800.0
166472,487000.0
122966,431337.6
178520,664166.67
100317,838206.67
14089,358000.0
62155,439288.8
178392,541200.0
140697,503000.0
4645,246050.0
85250,351938.8
61570,823850.0
33978,415500.0
151284,476350.0
80160,459200.0
55813,309343.81
83308,526363.33
85912,512900.0
183338,581500.0
43240,531700.0
113890,443300.0
25753,371166.67
27223,264625.0
172322,531700.0
36575,345600.0
110677,602288.8
117224,307080.0
117091,475866.4
12352,333493.33
156200,418716.67
70536,789900.0
14420,339400.0
5078,442716.67
8029,347300.0
18817,334200.0
77262,396000.0
180316,542800.0
84833,445400.0
152817,343600.0
24970,315316.67
93601,354300.0
14057,359333.33
126761,399016.67
96728,765300.0
117631,365100.0
170039,481200.0
94713,365100.0
148814,460250.0
92844,695388.8
71786,506288.0
36039,248890.0
113287,412275.0
125378,425777.6
41794,355465.37
84133,692900.0
174089,487000.0
33462,279166.67
158876,458301.07
90847,438933.33
105617,353350.0
104194,575500.0
69178,574866.67
142381,453353.33
80346,357200.0
76175,474400.0
97660,736400.0
73223,431950.0
116207,368341.67
32174,295200.0
34776,310950.0
138716,530300.0
81155,472153.41
35317,292733.07
171331,631300.0
147345,509666.67
33932,306100.0
165578,416600.0
27363,294177.1
137104,372050.0
68596,507600.0
42156,304886.6
124686,440550.0
17018,264500.0
164614,819170.0
42960,338866.67
63099,352846.23
81265,457500.0
112191,430886.67
23090,268333.33
172708,467610.93
36020,296700.0
90623,497050.0
139777,460050.0
7620,298900.0
137497,519988.8
38986,313760.0
180763,706400.0
36277,419517.6
117648,375550.0
23392,277270.0
20979,474000.0
133912,385216.67
155458,481200.0
60863,440400.0
72397,365600.0
40635,318400.0
17859,415680.0
108232,369000.0
87887,495877.6
73495,426500.0
91856,304362.93
143143,380600.0
139533,380075.0
85391,463350.0
74283,437533.33
154589,478150.0
37485,259200.0
117207,312466.67
180327,489000.0
133489,359680.0
165654,807977.6
75924,404300.0
87618,397375.0
34935,282516.67
137010,730600.0
49512,361000.0
55734,355200.0
106001,613700.0
73400,370500.0
6751,261588.8
36165,326480.0
116202,429683.33
138700,445666.67
124933,516033.33
145766,536200.0
86804,339650.0
170802,616133.33
130328,405785.2
7773,345177.6
180092,468666.67
162116,431716.67
46224,285100.0
185784,547700.0
120809,437600.0
141548,360904.0
41326,355700.0
168633,652777.6
14509,282828.57
7818,327690.0
77833,483821.67
145273,398218.4
58309,292200.0
55716,322700.0
46442,323383.33
51607,664825.0
38554,206166.67
97901,520655.2
46371,368100.0
153780,809750.0
136919,504600.0
154747,444900.0
8095,277200.0
73891,714525.0
123857,488000.0
125834,659030.0
15263,287680.0
15924,433988.8
137970,469300.0
177756,753800.0
51332,368600.0
45570,408340.0
71255,393700.0
87679,435288.8
168582,573300.0
114496,444988.8
95859,661200.0
97523,548285.71
25997,250053.33
99528,271300.0
52822,319200.0
20106,351800.0
47620,392441.67
98864,397000.0
73295,356593.76
86195,397750.0
45264,403433.33
115902,483788.8
161807,565492.93
80664,370050.0
78707,469288.8
57065,705900.0
181426,562400.0
26126,436794.4
99535,342280.0
46446,343400.0
120851,351483.33
99797,375238.8
53517,298288.8
13175,455850.0
40462,385788.8
29418,248020.0
149716,424800.0
37690,351500.0
148508,585000.0
119868,366400.0
112666,454700.0
89794,504573.33
57363,677833.33
90996,501500.0
133535,360888.8
153642,481177.6
18750,280900.0
72412,353150.0
80518,376588.8
44749,357200.0
35683,352300.0
82518,406600.0
21196,379188.8
177212,544500.0
27147,357805.0
48336,417466.67
3856,342700.0
2989,306400.0
89009,420488.8
91195,361533.33
61262,635250.0
8678,260300.0
152939,663400.0
73617,447680.0
15370,254300.0
30786,300200.0
138286,450288.8
16215,402237.6
12978,336150.0
170540,526900.0
12614,390100.0
41065,320280.0
101716,419688.8
169473,641500.0
155485,1111600.0
124092,556350.0
171158,439958.33
34322,353400.0
61330,453500.0
160830,578350.0
12371,426700.0
70257,358633.33
2520,341200.0
118280,335100.0
99672,639000.0
50974,383450.0
98805,400900.0
76754,294700.0
164921,617750.0
137258,385100.0
77108,343500.0
161941,489200.0
80566,484600.0
3889,730028.8
92444,376650.0
24171,311830.0
176074,602144.27
179132,840400.0
117881,428300.0
25173,362100.0
54953,386949.8
142766,414400.0
137513,737700.0
14036,296600.0
43092,341166.67
4835,239491.67
121135,416888.8
183148,664900.0
39636,300133.33
110847,374700.0
157441,499250.0
84260,904000.0
144552,760900.0
1453,255033.33
169337,595733.33
126153,445725.0
69043,459260.0
44980,325696.67
151879,560400.0
23850,446266.4
169011,479188.8
36054,293321.6
162449,788432.8
159423,473115.0
180166,705300.0
85655,377263.8
108189,353938.8
21605,414300.0
102405,495448.8
51557,319300.0
171073,482500.0
34310,335700.0
141467,433866.67
166489,430600.0
135787,437866.67
77373,357500.0
3985,418000.0
62350,571600.0
81335,455088.8
139715,433500.0
139248,389000.0
65491,405800.0
105008,489174.67
157783,592630.56
14931,306410.0
166081,732650.0
68114,555340.0
43381,296990.0
45639,349630.0
100230,482000.0
102209,527920.83
10087,347500.0
23815,347825.0
113212,386600.0
12836,276898.33
171713,447850.0
121024,380233.33
65705,386742.86
141490,511707.8
131515,519294.0
144496,374088.8
17985,374588.8
143326,490975.0
120581,458200.0
21474,402366.67
19726,267975.0
58227,338900.0
113527,467005.47
42452,684666.67
140076,411066.6
149221,394500.0
115930,538000.0
159235,456231.9
37674,280200.0
2613,215594.4
115451,512400.0
13281,276863.8
104358,499900.0
65423,574550.0
51929,301600.0
54049,320400.0
70397,407300.0
33820,403150.0
152616,951333.33
127860,406900.0
30345,330600.0
54667,310075.0
159674,430050.0
122508,503499.8
4461,308740.0
123929,509733.33
168906,463700.0
173067,435388.8
99661,610450.0
126528,385600.0
160955,728388.8
122348,548200.0
142553,492500.0
83627,429600.0
45520,440233.33
49963,269683.33
84980,534600.0
94348,513488.8
127030,444500.0
65870,421083.33
63524,411400.0
91237,367450.0
42223,289794.0
21454,355000.0
93272,517400.0
90984,430400.0
150289,515950.96
160841,424900.0
27429,297275.0
31869,362900.0
104531,558850.0
59007,627800.0
26112,287100.0
70799,1184018.8
143056,336300.0
116586,450000.0
62957,661900.0
6844,410618.8
3549,191000.0
21051,390225.0
25985,300800.0
12964,353900.1
4979,780083.33
85341,450600.0
126071,618500.0
54414,266650.0
2244,357057.14
137913,419800.0
73005,404100.0
46809,396600.0
66838,387088.8
42488,323680.0
47670,327151.73
59361,354200.0
16670,362677.6
177883,590600.0
143106,371200.0
91657,364950.0
117419,475570.0
127497,381800.0
65218,378074.0
136183,638800.0
107739,396550.0
178316,783600.0
106672,456188.8
165109,414800.0
163908,613700.0
3803,268050.0
88226,534619.4
78629,529685.67
56567,349200.0
96101,419000.0
134401,448800.0
103112,424300.0
143304,927383.33
11650,271312.13
156337,414900.0
45561,345061.67
185487,634900.0
107657,363600.0
150941,382200.0
119104,509080.0
4996,230500.0
78804,410300.0
178103,628500.0
77950,444400.0
54529,381322.13
114995,289700.0
61184,579768.47
64728,402250.0
47286,361388.8
153214,463922.13
18577,345650.0
22248,307258.33
97077,395200.0
120250,391666.67
4385,304171.11
167043,493000.0
41415,361600.0
68771,436900.0
131281,530600.0
72273,363300.0
150853,748366.67
45843,410900.0
79867,348900.0
92735,495983.33
100081,472583.33
138670,390000.0
135039,521501.67
3809,351000.0
104504,374933.33
24475,390200.0
111532,393450.0
131342,434175.47
82226,329000.0
121698,328100.0
37190,273922.73
161251,463180.0
118638,412780.0
33342,280400.0
76775,325275.0
31922,290301.7
138240,491804.76
96954,430600.0
45417,313500.0
10304,395166.67
58144,487700.0
161750,432390.0
163025,717840.0
156658,613800.0
47867,280388.8
117601,383400.0
88659,424760.0
43779,434250.0
106017,754433.33
41140,333975.0
91371,363938.8
125917,675000.0
149962,387400.0
143964,407400.0
74626,419080.0
150406,466600.0
112146,627225.0
89594,354350.0
76414,312100.0
53424,301000.0
165010,550828.57
51013,353900.0
125519,462230.0
143881,456533.33
13098,395870.0
8941,416800.0
109327,407894.63
61811,889000.0
125350,494460.0
153700,526185.78
106367,415588.8
85915,652250.0
104152,555400.0
46891,212947.86
11633,394200.0
11689,285533.33
9564,376625.0
179532,556300.0
15119,283266.67
73020,434400.0
135978,387000.0
42050,459532.7
13750,307750.0
116422,505000.0
136570,414950.0
159522,621275.0
154998,403200.0
114853,335700.0
42605,313188.8
40526,298200.0
121328,402088.8
12526,294700.0
56751,534466.67
61775,805956.76
44531,405800.0
5753,271283.33
84213,648133.33
111826,366840.0
177083,715400.0
103514,397000.0
74844,396626.0
58728,368200.0
13712,416266.67
103291,407900.0
84353,364683.33
115073,410600.0
47256,370458.33
163349,814407.37
18222,344033.33
130233,439200.0
130907,354200.0
116548,301116.67
51308,294500.0
45236,388250.0
48984,327430.0
74060,753328.33
34392,312800.0
80607,388200.0
131745,853046.25
123440,405400.0
151624,818700.0
120069,361800.0
159257,530100.0
156296,509583.33
47881,385800.0
174248,624300.0
109498,344950.0
177357,636000.0
35626,306288.8
55427,397400.0
135996,391300.0
51947,242533.33
49115,356397.6
141883,511457.6
57453,407800.0
174125,748422.13
30649,291400.0
86023,572500.0
140197,648388.8
89689,545757.6
182871,562400.0
42053,503300.0
85123,437788.8
156217,489000.0
91738,508800.0
61650,793733.33
134659,505133.33
66858,304700.0
128402,318600.0
175668,645358.33
12279,272500.0
78168,495700.0
11108,244732.8
124316,445471.28
130946,476000.0
182789,556850.0
159756,557335.07
94285,526480.0
61444,967538.33
165658,798977.6
48462,468988.8
144457,460000.0
149455,456662.53
72984,404300.0
143777,421000.0
118707,394600.0
72468,533700.0
168194,539400.0
96365,510880.0
14238,334800.0
168436,428074.4
159189,423300.0
27894,282600.0
179055,725700.0
182324,590600.0
95122,409560.0
127803,460088.8
48971,295898.8
142517,540310.0
114250,493688.8
19377,282841.67
158230,525620.0
6011,269405.0
118060,443433.33
144603,501150.0
21348,356033.33
86592,480299.2
124023,504000.0
179314,631833.33
136239,384500.0
57227,549927.6
157181,509688.8
153575,496900.0
19545,287000.0
94076,374933.33
110344,411500.0
89261,666236.67
109644,374900.0
76451,297075.0
6286,305138.23
120290,435933.33
49001,282200.0
13820,399550.0
183794,558800.0
10099,327280.47
88928,362600.0
64243,425431.15
26551,277000.0
160549,453466.67
181011,796000.0
33721,388250.0
148238,424600.0
133496,494100.0
146110,491700.0
142522,559310.93
181313,704800.0
88354,476588.8
179507,549190.0
146356,489300.0
182138,616000.0
7078,241250.0
26327,235688.8
43157,318000.0
160398,780750.0
109459,648250.0
49399,300200.0
35371,262776.67
62156,439288.8
16340,306763.33
14727,274520.0
88492,690958.33
180391,570163.6
112920,449800.0
174504,588516.67
2369,219200.0
17790,329222.13
67247,296566.67
90397,495000.0
91641,393600.0
80937,337000.0
124038,537000.0
24248,310200.0
124604,427438.8
77069,344340.0
37715,275200.0
159225,489317.53
95976,834976.67
78286,539632.67
114681,401378.67
136531,575488.8
122243,442500.0
54636,414100.0
130402,470200.0
35264,302000.0
117680,453800.0
171917,854800.0
88351,428600.0
140942,381454.4
134411,522850.0
17344,366966.67
148564,503720.0
73234,485300.0
117425,465500.0
56580,286516.67
104322,616300.0
21985,345350.0
57140,277177.6
148652,367283.33
147393,533200.0
142069,470400.0
59854,435900.0
116435,366450.0
131449,473350.0
161892,620466.67
64717,458735.2
131626,429900.0
1295,220650.0
164130,926887.8
52686,519825.0
27624,345650.0
86489,761700.0
170160,532800.0
142876,426738.8
104729,411777.6
53144,432627.6
33058,272900.0
23296,309171.27
156449,425666.67
63795,315720.34
93613,396500.0
91576,375050.0
90370,414000.0
157533,484188.8
11217,348620.0
53618,306647.13
36769,389775.0
170671,770400.0
107486,340500.0
51961,319500.0
37231,346532.8
120168,469000.0
11023,458900.0
85880,493000.0
39434,325127.86
2273,235300.0
18777,355350.0
7130,268380.0
111006,484988.8
165389,413800.0
48807,274888.8
111956,387200.0
7452,286388.8
126326,353125.0
71265,427500.0
94935,527200.0
7625,296500.0
38645,263950.0
91715,346800.0
133218,411300.0
43077,342500.0
90411,632466.67
120601,364650.0
86643,400583.33
171247,407900.0
58914,377000.0
94069,336588.8
76440,312466.67
45349,423316.67
82265,388766.67
177129,548900.0
78118,463783.33
167664,565400.0
10343,390186.67
111344,353388.8
151022,900588.8
109799,466300.0
67616,566028.42
100848,444000.0
96153,487600.0
40132,322950.0
150917,415390.09
182212,554500.0
132628,340500.0
176508,653100.0
159740,475800.0
37529,265888.8
76203,513200.0
159953,513138.8
143744,413584.27
182856,553288.8
65957,432524.0
177105,730894.4
124908,423200.0
135479,347800.0
170155,414896.27
176226,590300.0
183543,484650.0
49952,229900.0
65832,365300.0
79850,353100.0
154548,655800.0
145031,398466.4
35979,432674.67
108222,520300.0
29240,298500.0
86928,422800.0
43868,449800.0
48375,434325.0
32279,298466.67
167019,423600.0
108716,509900.0
181726,790100.0
82129,895563.89
101546,432800.0
30938,332988.8
176169,633680.0
183102,724200.0
104433,345662.93
149616,359338.8
27942,312180.0
74591,378994.4
180378,547366.67
43264,460883.2
83538,521040.0
90517,545200.0
160920,361100.0
24192,365166.67
35803,326000.0
126997,442280.0
39060,401483.33
69786,639500.0
172738,583108.8
185781,556000.0
40777,271883.33
5578,275933.33
134622,399612.13
18530,260189.4
11120,300288.8
97449,431377.6
151585,743988.8
100790,531955.47
65706,412236.19
119045,731000.0
153798,347800.0
18457,271100.0
103742,604838.8
145366,417050.0
35521,256250.0
124027,692800.0
64804,335016.67
184642,478000.0
132402,495928.0
1039,282483.07
172289,552900.0
100166,514300.0
5669,322433.33
127767,437451.67
175951,527500.0
68959,405500.0
1760,300091.47
61738,908488.8
23031,325660.0
88270,478600.0
166058,601635.0
59647,265700.0
129055,624500.0
70170,349450.0
85049,400000.0
159630,579514.77
92793,477600.0
14245,313600.0
132037,431600.0
179820,597050.0
26017,301000.0
38600,294636.8
168777,724277.6
16172,365600.0
33306,397367.6
54420,259000.0
144959,414577.6
156299,522000.0
120812,425600.0
141354,473410.4
177100,748000.0
10819,336600.0
44580,395500.0
99138,327160.0
3344,293050.0
2017,230925.0
57342,457300.0
179264,853800.0
15347,275188.8
84281,711409.03
105283,425377.6
37638,427700.0
65470,410400.0
2891,392962.66
68134,534500.0
126024,571450.0
115159,417393.33
67019,619100.0
54923,536600.0
94164,462767.14
44548,376400.0
148451,448880.0
136371,407088.8
10167,312933.33
124826,534788.8
152906,471000.0
136249,411425.0
167051,560478.5
54754,330600.0
92495,368500.0
38964,346388.8
150157,545200.0
23994,290240.0
168612,598332.8
70677,862760.0
66213,370529.4
149511,347800.0
175869,521750.0
13404,358300.0
27642,399375.0
172045,686500.0
114269,582188.8
20496,308900.0
75213,568900.0
30719,291700.0
73927,711600.0
155010,538505.2
170723,666200.0
17562,293932.86
82907,484600.0
105012,441814.67
36111,332130.0
65402,397721.43
157874,423790.0
92213,437550.0
39324,458500.0
185310,584338.8
168954,427300.0
172507,543288.8
152216,429640.23
28884,330496.0
66204,756432.77
18919,294058.2
68801,333800.0
156980,473455.56
162778,465250.0
124756,421488.8
154911,472188.8
40938,298500.0
37450,403100.0
7878,378050.0
93153,427900.0
49559,270000.0
10327,373866.13
30944,329100.0
82196,321533.33
135543,692213.33
81738,419600.0
112771,431400.0
146036,786400.0
36266,303388.8
103479,427200.0
38607,295790.65
5976,344133.33
143659,526300.0
164824,558600.0
163175,456096.67
131996,408000.0
99311,310438.8
104086,424366.67
92875,369938.8
96506,421550.0
106226,509100.0
122431,560583.33
101622,405091.67
15476,289500.0
91813,301780.0
29857,376400.0
21264,328895.24
37996,489400.0
121426,514600.0
7951,256530.0
53163,508166.67
66272,640100.0
89711,403010.0
70618,819000.0
18127,309180.0
56623,294100.0
114786,465550.0
51258,276200.0
80833,429366.67
145646,605800.0
16528,263383.33
59288,619600.0
156894,469177.6
75855,527486.67
146034,759800.0
87536,666400.0
41235,308700.0
159297,556433.33
172172,497582.13
100399,755300.0
4019,307900.0
100450,739250.0
82489,396561.11
124793,498800.0
44302,286523.33
144387,455388.8
99170,376700.0
184739,567000.0
117077,571688.8
99974,822600.0
58810,368400.0
113944,370600.0
32852,269300.0
12113,282060.0
72541,518533.07
20950,518046.67
8774,290100.0
102477,466750.0
7658,300166.67
87209,387699.9
66944,426700.0
36584,370000.0
78507,766288.8
77271,424150.0
185662,631600.0
61320,416105.87
136859,371500.0
47534,443700.0
42681,228300.0
185058,650801.6
119930,699403.4
134660,505133.33
100055,519000.0
180404,657200.0
147235,630100.0
183777,639000.0
95534,455500.0
112398,417100.0
28626,353600.0
185020,544800.0
52970,261500.0
22920,309122.33
166016,473016.67
8874,284600.0
123565,404800.0
97354,407700.0
130814,396450.0
142936,418638.8
179047,638594.0
786,239300.0
6404,315283.33
92888,698500.0
81550,416300.0
145157,1001631.82
172971,412450.0
139648,444400.0
120602,363350.0
139171,361250.0
90018,400644.4
133173,588600.0
25994,250053.33
68557,472500.0
126648,517000.0
181307,694477.6
144427,384083.33
128802,412389.6
380,206100.0
39394,317450.0
156354,522091.67
60920,305700.0
161242,580163.15
26538,302033.33
112872,549266.67
144565,520566.67
168230,740875.8
82130,895563.89
174287,813866.67
169829,500500.0
4451,225833.33
126626,555300.0
82714,366400.0
166778,578900.0
185390,718010.0
34535,454400.0
181149,669730.0
121980,422250.0
76243,376800.0
64569,473800.0
130446,346400.0
134005,399500.0
105254,422620.0
105022,601500.0
185256,788800.0
147099,512400.0
39982,278980.0
119540,609333.33
178197,857350.0
67622,629800.0
86491,761700.0
13835,275150.0
40309,414564.4
80994,404438.8
115621,425550.0
150346,414133.33
44328,276616.67
153332,593000.0
23471,348733.33
85491,789062.5
71734,477400.0
77129,365440.0
148805,478700.0
105273,530933.33
59996,370888.8
74245,353532.8
108958,479700.0
5967,382250.0
69415,784500.0
138651,479200.0
29943,296950.0
149237,393488.8
71242,342640.0
78610,414800.0
24775,326750.0
67241,465820.0
53712,290000.0
177693,604766.67
97562,341200.0
64922,710000.0
52209,261556.67
161762,450500.0
49320,606400.0
172009,457300.0
41373,314500.0
98198,384350.0
112553,440800.0
127947,575100.0
115626,571400.0
109039,507353.33
679,232500.0
153227,478366.67
109887,370500.0
8655,248188.8
58996,528691.67
44861,279680.0
159451,647530.83
143878,456850.0
25879,294801.7
22370,330033.33
48538,349688.8
135383,568300.0
43547,522606.69
99762,426250.0
167476,596500.0
69677,420036.42
77283,386640.0
60879,400100.0
145716,467800.0
102818,537500.0
3464,334375.0
140980,502288.8
82288,461833.33
44289,208676.6
6159,395208.8
174669,554583.33
153879,519488.8
102404,484988.8
45804,304050.0
147861,568000.0
142742,445625.0
182653,708933.33
11166,347688.8
116796,368000.0
180643,591846.67
30102,305825.0
79086,456534.03
68000,592633.33
123191,362333.33
166665,553488.8
114453,352100.0
178124,606700.0
37678,293500.0
119845,416890.0
36849,286275.87
150627,428937.5
68850,325500.0
76133,450727.6
58202,369616.67
36474,279280.0
180318,617962.5
179182,867350.0
88975,433875.0
71874,428800.0
86635,350000.0
39319,420400.0
3981,331388.8
103592,439830.0
25096,322600.0
50792,297000.0
156267,406300.0
162994,572523.33
154077,435100.0
144485,410933.33
36697,355950.0
68871,390133.33
76977,398300.0
122300,462400.0
157453,538300.0
53718,259700.0
100057,521500.0
12522,294700.0
47991,340680.0
34607,329434.27
185711,837555.2
83136,425621.6
133559,360880.0
55707,412784.0
137189,353388.8
68206,384214.63
32113,293000.0
6323,299396.67
10996,420655.2
110317,405000.0
48825,262192.56
156351,528683.33
183433,535300.0
10027,410200.0
50584,351666.67
10274,354450.0
39275,429166.67
29828,379130.0
73671,481350.0
89917,435664.29
161578,582766.19
10506,345962.93
148838,467200.0
96332,449166.67
154523,612500.0
6240,377875.0
168769,609166.67
144050,721450.0
103092,457400.0
159616,409500.0
183174,569400.0
27586,280900.0
119200,401300.0
148210,376000.0
140911,404711.11
109088,401100.0
50991,398000.0
158123,571300.0
38075,801333.33
106521,359590.0
17836,316188.8
146508,446288.8
162831,814380.95
165433,411900.0
185521,747300.0
25891,277922.13
107841,573700.0
23186,300500.0
134567,432153.04
53050,231900.0
111896,317094.4
159080,573900.0
177671,546588.8
139781,466638.8
35393,337650.0
5109,230125.0
136517,416300.0
3548,182400.0
54550,372000.0
172377,839888.8
110543,406100.0
166201,446000.0
73305,459788.8
141297,722700.0
3405,398624.52
